"time","name","x","y","direction","nextX","nextY","nextDirection"
"3.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.0189946","0.85207427","279.39957"
"3.42","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.80236","1.4234703","286.68802"
"3.42","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.0091717","0.853948","280.79956"
"3.44","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7927632","1.426281","286.324"
"3.44","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9993975","0.85606116","282.19955"
"3.46","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.783176","1.4291245","286.52002"
"3.46","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9896779","0.8584125","283.59955"
"3.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7735915","1.4319774","286.57602"
"3.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9800186","0.8610006","284.99954"
"3.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.764007","1.4348303","286.57602"
"3.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9704255","0.86382395","286.39954"
"3.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7544198","1.4376738","286.52002"
"3.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9609041","0.86688083","287.79953"
"3.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7448666","1.4406296","287.19202"
"3.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9514604","0.8701694","289.19952"
"3.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7352877","1.4435012","286.68802"
"3.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9420997","0.87368774","290.59952"
"3.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7257004","1.4463447","286.52002"
"3.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9328278","0.8774337","291.9995"
"3.6","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.716113","1.4491882","286.52002"
"3.6","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9236503","0.8814051","293.3995"
"3.62","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.7065384","1.4520739","286.77203"
"3.62","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9145705","0.88559514","294.7715"
"3.6399999","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.696978","1.4550064","287.05203"
"3.6399999","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9055957","0.89000577","296.1715"
"3.6599998","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6873908","1.4578499","286.52002"
"3.6599998","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.896702","0.8945779","297.20752"
"3.6799998","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6778035","1.4606934","286.52002"
"3.6799998","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8877884","0.8991109","296.9555"
"3.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.668219","1.4635463","286.57602"
"3.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8789083","0.9037091","297.37552"
"3.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6586318","1.4663898","286.52002"
"3.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8700147","0.90828127","297.20752"
"3.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.64908","1.4693502","287.22003"
"3.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8610878","0.9127881","296.7875"
"3.76","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6394928","1.4721937","286.52002"
"3.76","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8521787","0.9173298","297.0115"
"3.78","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6299055","1.4750372","286.52002"
"3.78","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8432629","0.92185843","296.9275"
"3.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6203294","1.4779181","286.74402"
"3.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8343538","0.9264001","297.0115"
"3.8200002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6107504","1.4807898","286.68802"
"3.8200002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8254336","0.93092","296.8715"
"3.8400002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.6011631","1.4836333","286.52002"
"3.8400002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8165112","0.93543553","296.84348"
"3.8600001","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5915787","1.4864862","286.57602"
"3.8600001","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.8076109","0.93999463","297.12347"
"3.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5820112","1.4893953","286.91202"
"3.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7986972","0.9445276","296.95547"
"3.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5724337","1.4922715","286.716"
"3.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7897836","0.9490606","296.95547"
"3.92","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5628464","1.495115","286.52"
"3.92","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.78089","0.9536328","297.2075"
"3.94","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5532591","1.4979585","286.52"
"3.94","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7719631","0.9581396","296.78748"
"3.96","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5436845","1.5008441","286.772"
"3.96","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.763083","0.9627378","297.3755"
"3.98","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5340972","1.5036876","286.52"
"3.98","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7541806","0.96729255","297.0955"
"4.0","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5245368","1.50662","287.052"
"4.0","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7453004","0.97189075","297.3755"
"4.02","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.514978","1.5095571","287.08002"
"4.02","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7364024","0.9764542","297.1515"
"4.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.5053906","1.5124006","286.52002"
"4.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7275088","0.98102635","297.2075"
"4.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4958062","1.5152535","286.57602"
"4.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7186152","0.9855985","297.2075"
"4.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4862373","1.518158","286.88403"
"4.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7097216","0.99017066","297.2075"
"4.1","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4766784","1.521095","287.08005"
"4.1","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.7008213","0.99472976","297.12347"
"4.12","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4671252","1.5240508","287.19205"
"4.12","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.691921","0.99928886","297.12347"
"4.1400003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.457538","1.5268943","286.52005"
"4.1400003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6830184","1.0038435","297.09546"
"4.16","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4479604","1.5297706","286.71606"
"4.16","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6741159","1.0083983","297.09546"
"4.1800003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.438373","1.5326141","286.52005"
"4.1800003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6652179","1.0129617","297.15146"
"4.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4287858","1.5354576","286.52005"
"4.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6563153","1.0175165","297.09546"
"4.2200003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4192126","1.538348","286.80005"
"4.2200003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.647415","1.0220755","297.12347"
"4.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4096296","1.5412055","286.60403"
"4.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6385126","1.0266303","297.09546"
"4.26","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4000423","1.544049","286.52002"
"4.26","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6296101","1.031185","297.09546"
"4.2799997","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3904634","1.5469207","286.68802"
"4.2799997","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6207075","1.0357398","297.09546"
"4.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3808844","1.5497923","286.68802"
"4.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6118251","1.0403336","297.34747"
"4.3199997","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.371314","1.5526919","286.85602"
"4.3199997","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.6029315","1.0449058","297.20746"
"4.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.361735","1.5555636","286.68802"
"4.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5940245","1.0494518","297.03946"
"4.3599997","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.352169","1.5584773","286.94003"
"4.3599997","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5851309","1.054024","297.20746"
"4.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.34259","1.5613489","286.68802"
"4.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5762284","1.0585787","297.09546"
"4.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3330383","1.5643094","287.22003"
"4.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5673258","1.0631335","297.09546"
"4.42","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3234594","1.567181","286.68802"
"4.42","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5584233","1.0676882","297.09546"
"4.44","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3138847","1.5700667","286.77203"
"4.44","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5495342","1.0722691","297.26346"
"4.46","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.3043058","1.5729383","286.68802"
"4.46","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5406474","1.0768542","297.29147"
"4.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2947268","1.57581","286.68802"
"4.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5317606","1.0814394","297.29147"
"4.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2851665","1.5787424","287.05203"
"4.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5228536","1.0859854","297.03946"
"4.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2756162","1.5817075","287.24805"
"4.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5139511","1.0905402","297.09546"
"4.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2660387","1.5845838","286.71603"
"4.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5050485","1.0950949","297.09546"
"4.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2564812","1.5875255","287.10803"
"4.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.4961638","1.0996845","297.31946"
"4.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.246944","1.5905325","287.50003"
"4.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.4872613","1.1042392","297.09546"
"4.6","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2373922","1.593493","287.22003"
"4.6","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.4783587","1.108794","297.09546"
"4.62","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.2278304","1.5964208","287.02402"
"4.62","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.4694763","1.1133878","297.34747"
